protected_idx,original_idx,similarity,protected_id,original_id,confidence,ml_match_probability,ml_refined,distance_refined,refinement_skipped,refinement_distance,refinement_reason
18385,18828,0.9624170064323505,ca446aa79806e51f841e42dd49e8bd40,18828,medium,0.8015692868749136,False,False,False,10159.443438975472,
18389,13149,0.9530383905724816,16c4ffb7bbbfb1f32cf807561c1baa94,13149,medium,0.835080050668286,False,False,False,1999.5219159415421,
18395,11970,0.9305566122550769,1647ded567ac45adc8487fea9def6e21,11970,medium,0.6350800506682859,False,False,False,4127.9563647819905,
18403,15275,0.8390207046813783,9f146628244b4f4029ff81cb61241d97,15275,low,0.002666666666666667,False,True,False,247280.64932007444,
18419,9131,0.9775423623690047,ec65b16e09ef475b0c712ffc7b6cebce,9131,medium,0.987830687830688,True,False,False,3334270.6824045274,
18423,529,0.9600331134166563,86bd8985715c3fc16c6dbd6c8325bb97,529,medium,0.855080050668286,False,False,False,1664.0857597496613,
18424,15596,0.9650011405319204,d7d4caafeaca99700b5d786a7483886f,15596,medium,0.8684133840016193,False,False,False,15099.555906021158,
18429,12582,0.9625541263942894,7bd00c2fe9b7d15e6759d4fb9531dab8,12582,medium,0.8684133840016193,False,False,False,7206.619227648921,
18430,11171,0.9401444927073207,af046a6b02a1120af308ea6a060942d8,11171,medium,0.6884133840016192,False,False,False,97159.11997508154,
18436,18096,0.9434111145540481,c451a858ed54f487cd8ffba536755f4c,18096,medium,0.755080050668286,False,False,False,73011.02720174579,
18441,3453,0.9632784382815242,ef69811ce90d00c3fdec34226a321ada,3453,medium,0.8684133840016193,False,False,False,4759.897838827238,
18443,15140,0.9547936065391626,b845a2e4056c00bdf983b83d56cd9ce0,15140,medium,0.855080050668286,False,False,False,77847.9892685109,
18455,8946,0.9544349791844287,c9398b8c89827a0ddd37a88bfd176b39,8946,medium,0.8492436648319001,False,False,False,411.70085265376423,
18459,15711,0.952294039263981,e09f5758742c749f73ef8704e60bb9bd,15711,medium,0.835080050668286,False,False,False,27438.931412243663,
18465,14809,0.956472011045126,402ed46964666c17cbaf05684cf85660,14809,medium,0.8562565212565213,False,True,False,145028.7110206829,
18473,1560,0.9282826183134641,12c85cdac2ec671e8d145472d32ceb39,1560,medium,0.6217467173349526,False,False,False,25602.625579842046,
18475,10324,0.9663684707394815,84650a6384dd9b96a37ca041317243a6,10324,medium,0.8843108198990552,False,True,False,608445.2105364443,
18478,15313,0.9687404562845393,99bd9dbca779946b7bcdb403f6010838,15313,medium,0.9684133840016191,False,False,False,21372.57084915186,
18480,4109,0.9514751662020684,96199e25439fddc41e3f119583da1fd0,4109,medium,0.8284133840016193,False,False,False,290982.8226651417,
18490,2512,0.9641800327485031,a3f02c4c817b6e606cb24c5c7ce776ec,2512,medium,0.8684133840016193,False,True,False,729826.436997485,
18496,18440,0.9614720887374736,3e3ac1bb7c9d8c96e2f4ed015e5e9fb5,18440,medium,0.6536384416433265,False,False,False,52767.44538842147,
18497,1925,0.9808998269242167,379f4849db8f5b599c7522da67126c15,1925,medium,1.0,True,False,False,5098.162946327585,
18499,6082,0.9186772316962879,3f9c11fa87cbf0621d1ad58e4a397372,6082,medium,0.54490773194758,True,False,False,94085.03236078375,
18501,18279,0.9676400506255328,0f3fc4bbdd3e33e8aa326e15549cba95,18279,medium,0.9684133840016191,False,False,False,20404.433511192165,
18502,18597,0.9664941214259132,6f92a35b02bfb7544c4b0074f1a63c1c,18597,medium,0.8817467173349527,False,False,False,15897.265856119551,
18510,10433,0.9152498470397231,6cf65853b87bf3b5d65277b25f32d6c3,10433,medium,0.5884133840016192,False,False,False,5860.295146316995,
18512,14451,0.968408746607312,241618127455d6b331f8ebb6eebc4840,14451,medium,0.9684133840016191,False,False,False,51883.4053307404,
18527,10640,0.9682310570331262,b4e321a91942dfe9db2fe0878eb0bd20,10640,medium,0.9684133840016191,False,False,False,4403.50563328272,
18532,17162,0.9570311312189599,9e895ae1d64cb810edea2f97f1dc06a3,17162,medium,0.855080050668286,False,False,False,35688.12356054034,
18542,5109,0.9562627850508976,cc8006c979b655b1c858383a99f14f0f,5109,medium,0.855080050668286,False,False,False,41931.633139421145,
18544,18973,0.9565404286157579,20edef57cafb2a30e86e86163f9870fd,18973,medium,0.855080050668286,False,False,False,3214.860817021783,
18545,8712,0.9698890588702848,5a71208b4b70243e8474621c7650b5d2,8712,medium,0.9684133840016191,False,False,False,12397.094854669169,
18546,1763,0.9725974744761787,6504ddaa6c108a3fe7fc4d71495c57df,1763,medium,1.0,False,False,False,26688.563181360933,
18553,15251,0.9234421772572913,ac0d4910f4d3b3e6c5ee187dc77549de,15251,medium,0.6150800506682859,False,False,False,136099.0729077063,
18557,6059,0.9557685141818965,a0d4993f037498056cd30ca314627e00,6059,medium,0.855080050668286,False,False,False,9202.685448206463,
18558,17343,0.943497532502794,04cbc6a4ec1b1c9c6b70c7fcd455c512,17343,medium,0.755080050668286,False,False,False,255023.29727673414,
18559,1225,0.949054274932549,5c9d41c9af35c3d827a55ef6afe8479e,1225,medium,0.8284133840016193,False,True,False,271255.83846161264,
18567,19054,0.9299948024550269,94a49d4328c60b148990581e1cbb5fff,19054,medium,0.6217467173349526,False,False,False,90005.68516767886,
18574,575,0.9674964438199063,2a184f0b0164bf1ac62d3ae6b83d7ea8,575,medium,0.9688491138491139,False,True,False,34748.56006164446,
18579,12857,0.9379021825360881,5c15085fbc976ecbb8199581e123ca34,12857,medium,0.6884133840016192,False,False,False,5405.7362313386175,
18580,11782,0.9679195899823752,5418d24b8d45288a30d7c88f60402090,11782,medium,0.8828591603328446,False,True,False,33228.10527095104,
18581,5626,0.9684889592152816,f273799dd952f93cee0bfb95821a638e,5626,medium,0.9684133840016191,False,False,False,22576.6238768329,
18584,16335,0.9319660704364412,8e7eaddec0d953f94408dfb052209739,16335,medium,0.4425710278026067,True,False,False,9032.582352048134,
18589,11722,0.9631977301519212,c1bf8eb855eefc34f9a6e288746b4ca9,11722,medium,0.8684133840016193,False,False,False,25325.205655956575,
18596,2844,0.9620549687254466,daca45aaa27ae37d123ef8b60974d387,2844,medium,0.855080050668286,False,False,False,8869.222818113476,
18600,6540,0.9337323431128636,8a55f56f8f979f1b9bb472a95df5853c,6540,medium,0.6817467173349525,False,False,False,49442.42740469145,
18602,3356,0.9521772634277331,6a37f8e72f523e997034cc92df97471f,3356,medium,0.835080050668286,False,False,False,7925.6150686020355,
18605,11801,0.9473696367484504,a19cc5e66df384a7ef3e6254c4cb6479,11801,medium,0.8284133840016193,False,False,False,10890.509017796188,
18607,7813,0.9684889066877562,d8b595f005bf2c4f3e91b5b2c0dda825,7813,medium,0.9684133840016191,False,False,False,20439.871191287017,
18614,1162,0.9393089509416459,3d94ed79494ca8b3895852e7d203ea06,1162,medium,0.6739236319236319,True,True,False,119918.90638132946,
18619,17424,0.9252337986673174,d7e4048bd737a4187d55d251bdff0a1a,17424,medium,0.6150800506682859,False,False,False,928186.7970291841,
18622,17649,0.9618837617084376,18fb1627b27c3f5bb78f7d742dcb43a3,17649,medium,0.855080050668286,False,False,False,2425.8269051429147,
18623,12771,0.9502172725622318,b2663a4d8d6c9798bdd4eaa0e96c64ab,12771,medium,0.8284133840016193,False,False,False,33263.6233978121,
18624,19305,0.9696419900830663,f69573310dcc148a08ba18fed7197f68,19305,medium,0.9684133840016191,False,False,False,11312.46946160885,
18625,7059,0.9632687596679786,ccd4b412b25ba0f9a083ac0108397dc9,7059,medium,0.8684133840016193,False,False,False,5043.146868049122,
18631,1435,0.8520762916755773,1a98e873c95e4823843029dfbf602402,1435,low,0.04951058201058201,False,True,False,1470.7150867592889,
18638,1007,0.9580310202344275,26fa84c7a88ff3fecc15e8b8e9b42093,1007,medium,0.855080050668286,False,False,False,28248.136583007996,
18640,8337,0.9305378511389848,f8867a5314876286cd402a9e5d4694be,8337,medium,0.5704988598146492,False,True,False,272115.7443318252,
18643,1136,0.916585480149889,e017517b72ccb8e4d551a82116ad74f0,1136,medium,0.08221284271284271,False,True,False,197680.56262891353,
18648,3998,0.96246995035967,5e7274d993224c6cba34774bf730ec68,3998,medium,0.3390665153245798,True,True,False,1898871.7096019634,
18652,2719,0.9585633479795581,68a4dad78a868efd2a152d4f42278e04,2719,medium,0.855080050668286,False,False,False,15141.661353054964,
18655,14870,0.9182213578601601,99593bb18f6ce5234b228883eb767e5c,14870,medium,0.6292436648319001,False,False,False,3430.0978329323407,
18658,9017,0.9651513125381304,9af49b7b2176a0c50cd25e39c534711d,9017,medium,0.8684133840016193,False,False,False,48622.04212091208,
18660,16106,0.9498123921010645,22a66df91b6d70c5a8e0f714f38c2173,16106,medium,0.8284133840016193,False,False,False,7387.777433139895,
18672,10341,0.9497162909442993,473596a10a05d861d737afca11fa6f22,10341,medium,0.6620719986520944,False,True,False,56706.280384566286,
18673,9573,0.9666732689159493,421eda3ca06283724d1a839e54dd84c2,9573,medium,0.4862744362916777,False,True,False,9226.530562366617,
18674,18546,0.9635844606124229,09c5fe277938bb1c412e2a061d81950e,18546,medium,0.8684133840016193,False,False,False,4046.3782128169682,
18677,14559,0.9402534050670853,8c6e8f8cabc7cdd38cdfabf133a5047f,14559,medium,0.6884133840016192,False,False,False,147219.51184511994,
18686,4274,0.9677123282158784,67d5025fe3bda230667da23c5d387cdc,4274,medium,0.9660121568589598,False,True,False,38179.08707390915,
18691,974,0.9599346451277625,76b8188f22661cdb60fae7fa738da11f,974,medium,0.855080050668286,False,False,False,6646.649172302279,
18696,13774,0.9476791623659423,4f33d4fcdbdff9ba2a4249a29d2496a1,13774,medium,0.8284133840016193,False,False,False,2866.719024620733,
18699,10874,0.9430865550241386,1fb39481749e0c3a020b15cbd2d991ee,10874,medium,0.7413053808936162,False,False,False,474524.92454488616,
18708,892,0.864077418794361,64104e3b16cd6784a26d5fda816c8b6c,892,low,0.47979799938623463,False,False,False,25521.002046096113,
18711,14551,0.9567921275923931,ad4aeae0a41890f74b531e9b47e6bc03,14551,medium,0.855080050668286,False,False,False,1335.6469717540958,
18715,11362,0.9680265375409691,8b06501bc8fe2eba43dc1618c7b98e07,11362,medium,0.9684133840016191,False,False,False,6448.995370706526,
18722,14199,0.9587466255782702,36b95d85c6109718af3d0d6ca98bff5e,14199,medium,0.855080050668286,False,False,False,11665.440959605647,
18723,10745,0.962584433920107,0f93a2742c559f949250bbfe0a0a54dd,10745,medium,0.8684133840016193,False,False,False,1453.2634989096148,
18724,17320,0.9382574339354538,078d238448f6e1fa8f96c4380dec58c2,17320,medium,0.6350800506682859,True,False,False,184593.74320257342,
18726,8127,0.9601924657531777,aa67535dd2d8ada86a48dc47cd8a744d,8127,medium,0.8562565212565213,False,True,False,132786.29413357849,
18733,19886,0.9582137856016057,48385d6028d719ef8be7f55b275b6cef,19886,medium,0.855080050668286,False,False,False,26019.065923906604,
18734,16220,0.9510730117293267,7a59f4dfa1a624cec3d0e16b15fc59bc,16220,medium,0.8284133840016193,False,False,False,26665.60683272389,
18742,18846,0.9368797518527785,ee6e8b1591539b146f5c2bcc2de3cc42,18846,medium,0.6884133840016192,False,False,False,34119.07182834875,
18758,2050,0.9528704909809208,de5d547ab42832451a026ed578cfdead,2050,medium,0.8362565212565213,False,False,False,28495.046912143123,
18764,4361,0.9680891825304142,f7d4e083105f9495edeed5bdc090bf08,4361,medium,0.9684133840016191,False,False,False,8456.132088524086,
18765,8390,0.9349972608351844,0470d7acb0a6bb777ed708987dd4c070,8390,medium,0.6909774865657218,False,True,False,863682.3597767239,
18775,3810,0.9699093236707325,e67ec3d1ec1e6e75cee43c960f1178ef,3810,medium,0.9684133840016191,False,False,False,1031.383699465091,
18779,4346,0.9533519853280337,bf7f774a704ead8f414c0ea3f303dc86,4346,medium,0.835080050668286,False,False,False,151981.5573793315,
18782,11713,0.9309299838587808,2656f07dc1d1cd16bf33edb6664bccf3,11713,medium,0.6350800506682859,False,False,False,5924.0018818649105,
18792,8230,0.9459860242282849,3024405d0fb35a2e33dca8e779ab0e65,8230,medium,0.7684133840016193,False,False,False,87599.32067894137,
18794,2983,0.9537536953158416,29bf5827178896c95eca080b0af37b09,2983,medium,0.8484133840016193,False,False,False,18991.48034803278,
18795,16514,0.9590512248302991,2082c04bf96bb0710a9c8c242ebb756b,16514,medium,0.855080050668286,False,False,False,1424.9621966118561,
18803,6737,0.922008534913077,286b797a5e50cf8255709471091cbd0a,6737,medium,0.6084133840016193,False,False,False,88363.95263332047,
18805,9018,0.9484166993427613,06df32dcd1eaa0f422a77f5f6a0ed36e,9018,medium,0.8284133840016193,False,False,False,2550.2540142893204,
18813,12045,0.9669208318009725,94e819485db280bcb92052db5c624c8c,12045,medium,0.9684133840016191,False,False,False,55684.65595406933,
18818,18968,0.9574306811660818,4763232e306f65e01a2fd02eb037d21f,18968,medium,0.855080050668286,False,False,False,25995.846864302508,
18819,13849,0.9580250138400502,b90f8e8e735fc13cf5f55eb6f3ef5788,13849,medium,0.8617467173349527,False,False,False,83879.88591348738,
18824,2421,0.9547979073716131,9abfba6cff8aa01333f8cb3932cd1d86,2421,medium,0.29125373537138244,False,True,False,159404.97410511045,
18825,1750,0.9475726271298064,674a26b25eab714d126c21d3cb15236b,1750,medium,0.6863934311302731,False,False,False,17660.59211253492,
18827,18376,0.9520655796482913,512217d7e0646d22a10e55b522a4a179,18376,medium,0.7825497525163698,True,True,False,76474.63676074357,
18829,338,0.8683149442254904,55c650ea94047ed2b19a269dcbf57f8f,338,low,0.038712754107490956,False,True,False,125094.33310470574,
18831,1341,0.9659580431754613,212f99bfcd569a6c306f58a183200c28,1341,medium,0.8817467173349527,False,False,False,21021.308320196615,
18842,12418,0.9182702474172877,41a0191de6b96c821a425c9648ecdb0f,12418,medium,0.595080050668286,False,False,False,179497.87410138268,
18852,6617,0.9835957766166814,3495261899f9fbb087285ce454ce0553,6617,medium,0.920361452582505,True,True,False,41052664.105659924,
18854,7617,0.9431441618966837,e674f45ba3bea3b7ef7512643f8aa67c,7617,medium,0.7224836274836275,False,False,False,1105024.3098557254,
18858,6122,0.9472329057299805,b7a341df3dedf1de8074dda983c6e737,6122,medium,0.7617467173349527,False,False,False,667.2119780123121,
18860,12112,0.9677519395851468,8a6c0d6a89b339a46ab17f5e84fdcbf4,12112,medium,0.9684133840016191,False,False,False,12964.735965709571,
18872,13081,0.94717075001156,0ddddec6729be6252460cff4843ca993,13081,medium,0.7617467173349527,False,False,False,6299.410323441721,
18878,3028,0.9542338930487769,9cb78c5a759d3c114755dd42cb460ae3,3028,medium,0.855080050668286,False,False,False,9764.579372373793,
18879,2969,0.9451079775040354,cb2ff8b4150ba4f6274a4a5bca2550c0,2969,medium,0.755080050668286,False,False,False,25882.983483563912,
18880,11664,0.9465551200066419,f7ad3019b8a7428ef25d30edbfc625a5,11664,medium,0.7617467173349527,False,False,False,5320.043568988365,
18884,6513,0.9356245305681861,fbdcac59f0c8045962682c589caa3946,6513,medium,0.6817467173349525,False,True,False,238711.1806874255,
18887,7992,0.9481488246429806,bb9f1b72611f9fdb007a4f3227cedc27,7992,medium,0.7744301340214653,False,False,False,168935.63711149065,
18888,18458,0.940016966831042,6ed43af06603151dd872828b36a4291d,18458,medium,0.6884133840016192,False,False,False,969.6683362354282,
18894,7184,0.9287968292307945,34561f5eb9fb35f00d7c377a5319ee52,7184,medium,0.6217467173349526,False,False,False,41981.69833141088,
18895,5475,0.9454521447489305,70b679981e085f2e7ba85619e9f2e598,5475,medium,0.6839813889813889,False,False,False,1434949.3190219963,
18898,11372,0.9693292462851205,2bc02136a41a3953b8f4c7e5c10febf5,11372,medium,0.9684133840016191,False,False,False,3198.8862108497556,
18901,17685,0.9605036952163803,11fb915983dfe55fcaa6bbf6bad073cf,17685,medium,0.855080050668286,False,False,False,23361.384581831197,
18904,2947,0.9397070847740335,8e58666521f3deff73ea580c31b15a33,2947,medium,0.04214396714396715,True,True,False,54546.19027502092,
18905,2599,0.9630662799694932,313ba5d691f6b7e7f2bc59ffce66db28,2599,medium,0.8684133840016193,False,False,False,66985.6086389573,
18906,12808,0.9556909637701065,dceea8b95821335cebb3a09fe64fcdd1,12808,medium,0.855080050668286,False,False,False,6343.321925691057,
18910,16086,0.9412032343859897,2caccd26d13260edde31c11be4727a9a,16086,medium,0.6884133840016192,False,False,False,37664.194689970784,
18914,17771,0.9474076564699876,2a72700b935e87f182542971f5742e0a,17771,medium,0.8284133840016193,False,False,False,1947.0229132857576,
18915,19692,0.943471620641076,eda128333981e50552a59ed68e67273e,19692,medium,0.755080050668286,False,False,False,67096.87615851223,
18919,13221,0.9465803780816385,a23868b94a8a48e52a7080f4f4610a9a,13221,medium,0.6864327894327894,False,False,False,1036205.2205485834,
18926,15358,0.9554124982297005,92b4db7da281f4f9ec59e026f8d02f34,15358,medium,0.855080050668286,False,False,False,1871.7857860182944,
18940,11163,0.9252192802611103,702fa2644d86b3d72a59dc75238d634b,11163,medium,0.4663820260693324,False,True,False,3403409394.18077,
18948,19021,0.9577931756179683,9d22427552e9dd57b3855c8ca73dcfd9,19021,medium,0.855080050668286,False,False,False,4089.254771417249,
18949,13575,0.9583823883983527,56ef83c33f90d040f86fa50daa3c1edf,13575,medium,0.855080050668286,False,False,False,495.51410814854813,
18954,8519,0.8911325147222746,f669af699ee0ac591c03620b31f873a0,8519,low,0.07415584415584414,False,True,False,3817669.792984269,
18955,16380,0.9645807177249163,6a89854c8e39267cbde89793ab3d4182,16380,medium,0.8695898545898547,False,False,False,12106.252523989946,
18958,10998,0.9321451221841468,1cb9b3de87aaf71a147f124e613bfa79,10998,medium,0.6350800506682859,False,False,False,103588.59417240512,
18960,17216,0.949883865381894,05b1d6114f8df83dd822c5f1da32a3d8,17216,medium,0.8284133840016193,False,False,False,2397.872853300154,
18962,19813,0.915220366750019,5580142bfa2d7d3723a38d0356561ce9,19813,medium,0.5884133840016194,False,False,False,14239.604826899387,
18963,16742,0.9463034490964791,fe93fa0f3e8cbb28c1a1757dfa4e32e3,16742,medium,0.7617467173349527,False,True,False,422080.4848647582,
18967,1481,0.966721453768331,2063670874e01df41cb4de530355e06b,1481,medium,0.9084133840016193,False,False,False,26736.191003482152,
18981,7311,0.9526069481140792,f17723d6e9f8b394e5a7f831e1e6d19e,7311,medium,0.835080050668286,False,False,False,2101.584369143507,
18987,9181,0.9694790990344162,8caa9fca8d7533b2dc7f33ee894d1e5b,9181,medium,0.9684133840016191,False,False,False,3531.4755986228633,
18991,4243,0.9675080337796288,d1ab1ea78ddcd1b4a01b8309baabbe42,4243,medium,0.9746387142269493,False,False,False,48765.890509877936,
18995,17350,0.9684857803505149,7f9aa5c5eff68b235a50a2ea2ceb74d8,17350,medium,0.9684133840016191,False,False,False,6824.141285392987,
19014,19978,0.9579179456268597,778bb80b82693f71d36d45a3344efde5,19978,medium,0.855080050668286,False,False,False,22204.00620764452,
19017,7973,0.9655210780950895,918c12ebd925c4bceffdb795f7c1cb0f,7973,medium,0.8817467173349527,False,False,False,6457.316996965602,
19018,10314,0.9529788889220557,486951ddeaa34234130d5537ce43b3e2,10314,medium,0.835080050668286,False,False,False,149552.32870181734,
19021,7970,0.9081118735851375,f70f4d51e5edd73170622e531f04d2d7,7970,medium,0.49672263031086555,True,False,False,1050101.6705959728,
19028,6514,0.949048582157508,8086940b0d23bce706fc0b4cbeeda2d6,6514,medium,0.8284133840016193,False,False,False,18580.3339890121,
19034,3417,0.9698927741895697,9c82e9da4686a3fc0a6e5fdf4d512c75,3417,medium,0.9684133840016191,False,False,False,9657.402333008362,
19046,126,0.9682091262292535,b5e53809f8cab2084d66942d715b0f49,126,medium,0.8684133840016193,True,False,False,3574.432898834253,
19048,13635,0.9398272492824685,e932a56577a7e727081377099b214d20,13635,medium,0.7014658870541224,False,False,False,75928.77376001468,
19050,4451,0.955990486367811,527117d4e5dbacc56cef49a1ac5e3260,4451,medium,0.855080050668286,False,False,False,2992.555077535724,
19051,19290,0.9641640952104381,4369850d724b4ecea2e1f1d1612425cb,19290,medium,0.6865410145410143,True,True,False,24145.977848657345,
19052,827,0.951469181953413,13287132a246eff1d1ca239e1094d391,827,medium,0.8284133840016193,False,False,False,118250.70427756554,
19064,11397,0.9683481853215508,38699b86112a482806f6b2ed5287be14,11397,medium,0.9684133840016191,False,False,False,8473.813074592164,
19068,12298,0.9553045144471985,95ebd42724f1537acd4ca96648bb9340,12298,medium,0.855080050668286,False,False,False,2490.6649908374416,
19069,5779,0.9382954438762974,489c9981871c018fc7d184cd178fb164,5779,medium,0.6884133840016192,False,False,False,5211.496605796095,
19070,2116,0.9483678117760639,6ba9b9a589e8d245a478a4c5e4d31f9c,2116,medium,0.8284133840016193,False,False,False,4211.028176954485,
19071,13128,0.9697228772888068,62730252e97e0cce5c3c4e4f720fb009,13128,medium,0.9721539571539572,False,True,False,93663.92853624717,
19073,6898,0.9576127953414898,77fd734cddb472c458221c7c6b80a294,6898,medium,0.855080050668286,False,False,False,1004.9640140775184,
19077,3756,0.9490831786096808,43a3df693ea393386bf014c93ac96786,3756,medium,0.8284133840016193,False,False,False,57754.65364075367,
19088,13946,0.9552627617863274,c4dce819f89fd96f50b7c581e59e2214,13946,medium,0.23822203916940757,True,True,False,457652064.0300628,
19089,4612,0.9303095492027477,3cc42b36e7f46bf44794ab4cd5e48db0,4612,medium,0.5878875394757748,False,False,False,764125.4309395222,
19093,2336,0.9570292672937987,f825cf1c66da6a9cbaeedcfebb8afeba,2336,medium,0.855080050668286,False,False,False,60068.92268035307,
19096,1120,0.9650519177733511,6436ba00dea0fbb370d22c301b595526,1120,medium,0.8299277389277389,False,False,False,1398573.0686786806,
19101,9446,0.965659514443503,3eaeeadfda8a99f06aec6ca441ab1781,9446,medium,0.8817467173349527,False,False,False,31582.048455613756,
19106,8389,0.967332964774045,cc9a5e03b0916d745118b99f71b1e723,8389,medium,0.9684133840016191,False,False,False,1601.6509385391676,
19109,855,0.9686266372310344,39b723ac2708ef64a365fccb14905efd,855,medium,0.9721539571539572,False,True,False,160989.28400444292,
19114,1248,0.9269523935659663,137bb9a21dcae7563e5a04725df417b8,1248,medium,0.6217467173349526,False,False,False,14537.29922501097,
19117,9184,0.9554174355488246,3e79eb1e15f1eaa9db2376a254da20e7,9184,medium,0.8484133840016193,False,False,False,6052.384617706452,
19118,18574,0.9687311574146226,3de5daf17d3a8b793319aae195672dd4,18574,medium,0.9684133840016191,False,False,False,87051.43757263944,
19125,14747,0.956351068886171,5b75c3ccf1a28d31e22625c1be725529,14747,medium,0.7575141545631249,False,True,False,28328.026865475775,
19139,5415,0.9118061615566293,7306ad8b89112e9a8257e7d38348d54c,5415,medium,0.5750800506682858,False,False,False,601944.7458814933,
19140,18944,0.9311238053683024,e0c7f142d5cef8696a435236fba1f764,18944,medium,0.6350800506682859,False,False,False,15289.116654488753,
19142,2858,0.9354646184542657,e03aa9944783f55d2d6ea1812073b9c1,2858,medium,0.08876647426647427,False,True,False,3845440.141931706,
19143,5256,0.9650368030600399,b37d96d9080191ee551990d285c0bef8,5256,medium,0.8684133840016193,False,False,False,80462.27271300783,
19145,8567,0.9338042704137756,aa44ecd817f51646b8c79543ae396caf,8567,medium,0.6817467173349525,False,False,False,2817.948387461727,
19155,18378,0.9589428742229715,1f344baa3c66547ce21e0d4070d32116,18378,medium,0.855080050668286,False,False,False,19159.445503349383,
19157,1342,0.9350305516823446,c499f8b1329f1b7cf07c9ee6784b923b,1342,medium,0.6817467173349525,False,False,False,33298.332658293286,
19163,2219,0.9554651724182209,f1b44caaedc39fbc8eebabcf3bde8678,2219,medium,0.855080050668286,False,False,False,1281.4362929590845,
19164,9865,0.9484572287065298,c68ccce38a809b3404605e3b0d295bd1,9865,medium,0.8225769981652334,False,False,False,20540.021214319127,
19172,1828,0.9397524628402943,b7234a7d60878c2adae1a2eeadcfbe13,1828,medium,0.6884133840016192,False,False,False,3617.179168467159,
19175,12941,0.8232488700977025,e04c0307e06b5e362972b6bd598a3817,12941,low,0.025282651072124754,False,True,False,25192.2769728344,
19176,4145,0.9117043977738863,396c1e03383380c70d8806cd48b40edf,4145,medium,0.4187509090382154,True,True,False,62765.85244493944,
19179,4208,0.9670105206984266,4ed90796bbcde0499aa44ef4c2e70eaf,4208,medium,0.9684133840016191,False,False,False,1562.0333415460339,
19184,19217,0.9542878476429184,084dcf8e0f28f8e3498ff5ec0029d9f6,19217,medium,0.6865513638748931,True,True,False,44348.862859018096,
19187,10954,0.9294985063450371,e1d9f43c42afcde1400b7bc57c3fed99,10954,medium,0.47218163971105137,True,False,False,8224.338785119256,
19189,5560,0.9609180179180316,34b2d458b091b64e74b8e670f232feda,5560,medium,0.855080050668286,False,False,False,8917.421391192584,
19197,8659,0.9696591631927622,ac3928f169f8e8c47af6cb24d794bae0,8659,medium,0.9684133840016191,False,False,False,23723.144495049968,
19203,17447,0.9589851724179379,bff68fc5890cd740a28098fc3b22c2d4,17447,medium,0.855080050668286,False,False,False,12003.688038187162,
19206,13918,0.9552105062746121,9650974074b651f7a2eec567d3130d02,13918,medium,0.855080050668286,False,False,False,13340.028224230158,
19207,10589,0.9581788151715411,0783b21345ad3f27ce1d56597e45ec7e,10589,medium,0.855080050668286,False,False,False,1706.0499374235524,
19208,11613,0.9634618501807557,daa8a6434f60975ddf3789df844b6db8,11613,medium,0.8709774865657219,False,False,False,43591.48658366642,
19212,18117,0.9112580495524871,42452ad5f8c0b61adfa3dea834542f9f,18117,medium,0.5750800506682858,False,False,False,248379.86807533007,
19218,10167,0.8173189659799215,0a2b406f98b7a9ee0e7476ab26c0798c,10167,low,0.48537553949318646,False,False,False,77341.55648973853,
19227,7943,0.8767517767004176,c6bad86d9b9544354c677e30e5ec65a5,7943,low,0.47276987500516904,False,False,False,1314.76918006489,
19239,4632,0.9683310143945368,cc4bf30d3db2cd98126edd2a405ba092,4632,medium,0.9684133840016191,False,False,False,74165.62602715244,
19240,15147,0.9483586973057263,616f71946d6b34745ea35a0b54707a97,15147,medium,0.8284133840016193,False,False,False,3492.4617727397863,
19241,16509,0.8534873638979599,c2f91bec9499a66349f60fd8acbede2e,16509,low,0.46276987500516903,True,False,False,74088.71579665456,
19258,9687,0.9642176664328655,5f886552c7ab11a7fa9e8a2e61bfde64,9687,medium,0.8684133840016193,False,True,False,27835.304323508964,
19261,5122,0.9651267098333096,ecd2c2f9d657b415340e06c59b893f63,5122,medium,0.8684133840016193,False,False,False,10685.79024868439,
19262,5126,0.9659066489348693,8ceb6f07747f3df721c5ac7267f7be0e,5126,medium,0.8817467173349527,False,False,False,6446.314972472656,
19265,4621,0.9595025631801818,c8f92dc55c91f0ce9680706757356ae1,4621,medium,0.71240999000999,False,False,False,10669450.592078399,
19272,8717,0.942607710954036,baa8c41ebe79df90913d900ebcd66366,8717,medium,0.755080050668286,False,False,False,3636.361315498016,
19277,15932,0.9543261926091647,d286cb328e2e6fd2c6bb29734c6e7eac,15932,medium,0.855080050668286,False,True,False,85889.80805710383,
19278,14178,0.9747846130982005,2f4c357ea85983c130084d4a1eba72c2,14178,medium,1.0,True,False,False,4978.890992217639,
19279,13568,0.9633034056648214,7c5c1badad433cb5e0c41ab311d26eb2,13568,medium,0.8684133840016193,False,False,False,1156.3746839764956,
19292,16907,0.9549005484203777,0b698464615babdbe80401bf6d57dba7,16907,medium,0.855080050668286,False,False,False,43770.2628936832,
19293,6376,0.9429975517556918,a4d81425a82d5c6a61ff1ab0fe1e6426,6376,medium,0.7308472464354817,False,False,False,392849.1518964815,
19299,11314,0.9504389914372511,e8fea2350088fa614106e5f5fa686c6f,11314,medium,0.8284133840016193,False,False,False,2546.673645687602,
19310,6090,0.9463342461637647,dc02776f6a8298c42cfe9fc27d953f02,6090,medium,0.7617467173349527,False,False,False,759895.6704892687,
